77.2735	23.8	13.8
86.3645	23.2	11.3
113.6375	20.7	10.8
159.0925	20.1	12.2
295.4575	20.2	11.5
304.5485	21.9	11.6
313.6395	21.6	7.0
322.7305	20.1	8.3
331.8215	21.8	11.0
340.9125	19.6	10.6
345.458	20.0	9.8
350.0035	24.8	12.8
354.549	22.0	8.8
359.0945	22.7	10.0
363.64	18.3	6.8
368.1855	24.6	10.0
377.2765	18.2	8.2
395.4585	18.9	8.2
413.6405	16.8	8.4
418.186	16.3	8.0
427.277	20.5	7.2
431.8225	19.7	8.7
459.0955	16.2	7.9
463.641	17.6	9.5
468.1865	16.9	10.9
472.732	22.9	10.5
477.2775	19.7	9.6
481.823	18.0	10.1
486.3685	20.5	8.7
490.914	17.8	9.0
495.4595	22.4	12.8
504.5505	18.4	8.8
513.6415	18.7	9.4
518.187	19.4	8.5
522.7325	20.1	8.7
531.8235	23.0	8.6
536.369	19.9	8.8
540.9145	25.5	9.1
545.46	16.6	10.0
550.0055	18.5	8.9
554.551	15.1	8.9
559.0965	19.5	11.5
377.2765	19.4	7.0
395.4585	17.0	9.6
413.6405	18.1	8.1
418.186	16.1	8.7
427.277	20.0	10.1
431.8225	20.1	9.3
459.0955	16.8	9.1
463.641	17.7	9.7
468.1865	17.5	11.2
472.732	20.5	8.1
477.2775	20.2	9.9
481.823	17.8	10.0
486.3685	18.7	9.8
490.914	18.5	6.7
495.4595	25.3	13.1
504.5505	17.7	7.9
513.6415	20.0	9.4
518.187	17.5	9.2
522.7325	19.2	10.1
531.8235	20.8	7.2
536.369	20.4	10.9
540.9145	22.9	8.3
545.46	17.8	8.8
550.0055	19.0	9.6
554.551	16.3	8.2
559.0965	18.0	9.8
572.733	17.5	9.5
577.2785	20.9	9.5
581.824	19.5	11.9
586.3695	19.6	11.2
590.915	16.8	10.7
595.4605	19.9	12.0
604.5515	15.5	9.3
613.6425	21.1	10.6
618.188	20.8	11.3
622.7335	20.4	10.3
627.279	20.4	9.6
631.8245	24.5	8.6
636.37	18.1	9.8
640.9155	22.2	10.1
645.461	19.7	11.6
672.734	19.0	10.6
677.2795	18.6	11.2
681.825	17.4	10.7
686.3705	17.4	8.0
690.916	19.2	10.6
695.4615	23.7	9.3
700.007	18.1	9.1
740.9165	16.2	9.4
786.3715	18.3	10.7
790.917	19.2	10.9
890.918	13.55	7.25
900.009	17.43	8.63
904.5545	16.42	7.34
927.282	14.03	7.62
