Type;1.4;
Version;1.4;
Date;29.Aug 2023;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;15076500.000000;Hz
Freq Offset;0.000000;Hz
Start;154500.000000;Hz
Stop;29998500.000000;Hz
Span;29844000.000000;Hz
Ref Level;62.000000;dBµV
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;9000.000000;Hz
VBW;100000.000000;Hz
SWT;0.000654;s
Sweep Count;10;
Window;1;Frequency Sweep
Ref Position;100.000000;%
Level Range;100.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBµV;
Trace;1;
Trace Mode;AVERAGE;
Detector;RMS;
Values;3317;
154500;38.61627197265625;
163500;33.525672912597656;
172500;32.86094665527344;
181500;27.926681518554688;
190500;33.34026336669922;
199500;35.63727569580078;
208500;33.71067810058594;
217500;26.63978576660156;
226500;25.437057495117188;
235500;32.81450653076172;
244500;29.46504211425781;
253500;30.46646881103516;
262500;29.471717834472656;
271500;31.301925659179688;
280500;31.496368408203125;
289500;34.22926330566406;
298500;30.047592163085938;
307500;27.91841125488281;
316500;31.895233154296875;
325500;26.536361694335938;
334500;24.81218719482421;
343500;15.4375;
352500;23.92266082763672;
361500;21.63671112060547;
370500;24.3763427734375;
379500;16.59296417236328;
388500;15.625129699707031;
397500;19.607437133789062;
406500;21.15733337402344;
415500;18.206619262695312;
424500;15.714981079101562;
433500;20.994956970214844;
442500;17.488990783691406;
451500;18.616188049316406;
460500;16.165184020996094;
469500;15.405853271484377;
478500;11.420326232910156;
487500;18.55389404296875;
496500;16.786529541015625;
505500;14.929595947265623;
514500;15.703407287597656;
523500;16.743865966796875;
532500;15.601959228515623;
541500;15.420791625976562;
550500;15.272209167480469;
559500;13.48944854736328;
568500;15.8939208984375;
577500;15.353065490722656;
586500;17.896446228027344;
595500;16.829269409179688;
604500;14.292327880859377;
613500;13.488319396972656;
622500;13.507316589355469;
631500;14.82049560546875;
640500;14.546531677246092;
649500;15.656936645507812;
658500;13.906845092773436;
667500;15.24433135986328;
676500;19.70079040527344;
685500;16.494163513183594;
694500;16.674720764160156;
703500;16.172019958496094;
712500;19.672088623046875;
721500;18.38042449951172;
730500;19.60546112060547;
739500;18.005401611328125;
748500;17.47216796875;
757500;23.988937377929688;
766500;21.76107788085937;
775500;20.275787353515625;
784500;19.97612762451172;
793500;26.138092041015625;
802500;24.28144073486328;
811500;26.048103332519528;
820500;23.78802490234375;
829500;23.003097534179688;
838500;28.70947265625;
847500;31.07141876220703;
856500;28.17980194091797;
865500;29.577194213867188;
874500;29.88483428955078;
883500;31.451698303222656;
892500;37.504791259765625;
901500;32.80943298339844;
910500;29.9218978881836;
919500;30.242401123046875;
928500;37.46792602539063;
937500;32.4468994140625;
946500;31.290847778320312;
955500;30.14908599853516;
964500;30.007614135742188;
973500;34.134185791015625;
982500;28.45465087890625;
991500;27.411178588867188;
1000500;30.52159881591797;
1009500;31.59587860107421;
1018500;27.108306884765625;
1027500;25.532752990722656;
1036500;32.830039978027344;
1045500;27.60346221923828;
1054500;27.87955474853516;
1063500;27.415290832519528;
1072500;30.19935607910156;
1081500;31.927032470703125;
1090500;26.41534423828125;
1099500;23.92543029785156;
1108500;26.10678100585937;
1117500;32.79106140136719;
1126500;26.325851440429688;
1135500;26.424850463867188;
1144500;24.8298568725586;
1153500;26.91710662841797;
1162500;26.752670288085938;
1171500;23.42720031738281;
1180500;21.04672241210937;
1189500;21.994102478027344;
1198500;25.12830352783203;
1207500;22.184585571289062;
1216500;22.42949676513672;
1225500;23.109130859375;
1234500;21.34774780273437;
1243500;19.719871520996094;
1252500;19.917724609375;
1261500;19.372398376464844;
1270500;17.438804626464844;
1279500;17.94477081298828;
1288500;19.2666244506836;
1297500;17.26336669921875;
1306500;20.05425262451172;
1315500;17.082473754882812;
1324500;17.40294647216797;
1333500;16.49053955078125;
1342500;15.321678161621092;
1351500;16.646652221679688;
1360500;15.613624572753906;
1369500;16.495681762695312;
1378500;16.949058532714844;
1387500;16.653274536132812;
1396500;17.518417358398438;
1405500;16.868865966796875;
1414500;16.3173828125;
1423500;14.594818115234377;
1432500;16.685096740722656;
1441500;15.124282836914062;
1450500;15.29230499267578;
