sep=;
Type;FSVA3013;
Version;1.40;
Date;16.Oct 2023;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;514980000.000000;Hz
Freq Offset;0.000000;Hz
Start;30060000.000000;Hz
Stop;999900000.000000;Hz
Span;969840000.000000;Hz
Ref Level;62.000000;dBµV
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;120000.000000;Hz
VBW;1000000.000000;Hz
SWT;0.674000;s
Sweep Count;10;
Window;1;Frequency Sweep
Ref Position;100.000000;%
Level Range;100.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBµV;
Trace;1;
Trace Mode;CLR/WRITE;
Detector;RMS;
Values;8083;
30060000;42.47274017333984375;
30180000;41.99150848388671875;
30300000;41.0921173095703125;
30420000;37.66968536376953125;
30540000;37.06455230712890625;
30660000;36.60221099853515625;
30780000;37.06729888916015625;
30900000;35.34478759765625;
31020000;33.402191162109375;
31140000;34.1710205078125;
31260000;36.72530364990234375;
31380000;35.2164306640625;
31500000;34.70078277587890625;
31620000;33.816497802734375;
31740000;32.54207611083984375;
31860000;36.2436676025390625;
31980000;37.50592041015625;
32100000;34.0088958740234375;
32220000;32.4250640869140625;
32340000;36.83831024169921875;
32460000;38.1815948486328125;
32580000;36.95789337158203125;
32700000;41.4169769287109375;
32820000;38.09107208251953125;
32940000;39.8430023193359375;
33060000;37.33945465087890625;
33180000;38.69775390625;
33300000;38.96312713623046875;
33420000;34.33576202392578125;
33540000;36.22878265380859375;
33660000;33.1429290771484375;
33780000;32.121368408203125;
33900000;31.059173583984375;
34020000;31.5706634521484375;
34140000;36.39227294921875;
34260000;30.09424591064453125;
34380000;30.45947265625;
34500000;32.53865814208984375;
34620000;36.16412353515625;
34740000;36.29189300537109375;
34860000;39.51517486572265625;
34980000;38.723358154296875;
35100000;38.14544677734375;
35220000;38.23089599609375;
35340000;37.9849395751953125;
35460000;38.48697662353515625;
35580000;39.09487152099609375;
35700000;39.158660888671875;
35820000;35.75719451904296875;
35940000;32.829681396484375;
36060000;27.5655670166015625;
36180000;30.69535064697265625;
36300000;29.34804534912109375;
36420000;30.74560546875;
36540000;29.1996917724609375;
36660000;30.51023101806640625;
36780000;29.5804290771484375;
36900000;40.55500030517578125;
37020000;31.0295867919921875;
37140000;28.2198333740234375;
37260000;26.270355224609375;
37380000;28.444000244140625;
37500000;28.01172637939453125;
37620000;27.69244384765625;
37740000;23.70639801025390625;
37860000;24.71625518798828125;
37980000;23.9952850341796875;
38100000;25.77823638916015625;
38220000;25.2890472412109375;
38340000;24.390869140625;
38460000;22.31093597412109375;
38580000;23.758819580078125;
38700000;20.49140167236328125;
38820000;21.8952789306640625;
38940000;24.62393951416015625;
39060000;21.15381622314453125;
39180000;18.48572540283203125;
39300000;20.8365325927734375;
39420000;19.77614593505859375;
39540000;22.6114959716796875;
39660000;23.43245697021484375;
39780000;19.84603118896484375;
39900000;19.884552001953125;
40020000;22.32318115234375;
40140000;23.25342559814453125;
40260000;22.62993621826171875;
40380000;18.57965087890625;
40500000;22.2319183349609375;
40620000;19.81208038330078125;
40740000;18.597564697265625;
40860000;20.459014892578125;
40980000;21.13919830322265625;
41100000;21.77130126953125;
41220000;20.84999847412109375;
41340000;20.14369964599609375;
41460000;21.1390533447265625;
41580000;20.8507537841796875;
41700000;23.56649017333984375;
41820000;21.6688079833984375;
41940000;19.480712890625;
42060000;20.57175445556640625;
42180000;22.0135650634765625;
42300000;20.6489410400390625;
42420000;19.9802703857421875;
42540000;21.3192901611328125;
42660000;21.17925262451171875;
42780000;19.54369354248046875;
42900000;21.81854248046875;
43020000;21.99962615966796875;
43140000;21.8162689208984375;
43260000;21.27135467529296875;
43380000;21.17525482177734375;
43500000;19.4377593994140625;
43620000;17.38610076904296875;
43740000;22.7916717529296875;
43860000;19.3221588134765625;
43980000;20.82416534423828125;
44100000;21.35807037353515625;
44220000;20.68964385986328125;
44340000;21.31396484375;
44460000;20.817718505859375;
44580000;23.0144500732421875;
44700000;22.488525390625;
44820000;18.44347381591796875;
44940000;18.85004425048828125;
45060000;20.4443206787109375;
45180000;22.09397125244140625;
45300000;23.49041748046875;
45420000;20.86707305908203125;
45540000;18.61405181884765625;
45660000;20.69727325439453125;
45780000;21.81874847412109375;
45900000;20.776824951171875;
46020000;19.75511932373046875;
46140000;21.1950836181640625;
46260000;19.87286376953125;
46380000;21.8057708740234375;
46500000;19.2814788818359375;
46620000;20.61968231201171875;
46740000;21.3557281494140625;
46860000;19.65517425537109375;
46980000;20.092559814453125;
47100000;19.82547760009765625;
47220000;20.7775726318359375;
47340000;19.313720703125;
47460000;20.07764434814453125;
47580000;20.513763427734375;
47700000;21.370819091796875;
47820000;17.76085662841796875;
47940000;19.96463775634765625;
48060000;19.20587921142578125;
48180000;22.95665740966796875;
48300000;18.347015380859375;
48420000;18.2292022705078125;
48540000;17.27001953125;
48660000;20.2723236083984375;
48780000;20.96484375;
48900000;20.9034881591796875;
49020000;20.45435333251953125;
49140000;20.0264434814453125;
49260000;20.98030853271484375;
49380000;21.6192169189453125;
49500000;17.71564483642578125;
49620000;18.18918609619140625;
49740000;21.69794464111328125;
49860000;19.28289794921875;
49980000;20.70806121826171875;
50100000;20.13800811767578125;
50220000;20.74054718017578125;
