77.2735	22.89	14.34
86.3645	23.17	11.64
113.6375	21.53	10.64
159.0925	20.14	12.07
295.4575	20.61	11.9
304.5485	22.64	11.37
313.6395	21.08	8.28
322.7305	21.59	10.4
331.8215	21.53	9.94
340.9125	20.28	10.1
345.458	20.25	10.33
350.0035	23.98	11.82
354.549	21.16	7.79
359.0945	22.2	10.35
363.64	18.8	8.29
368.1855	24.57	11.19
377.2765	19.64	9.8
395.4585	17.84	7.53
413.6405	17.14	8.06
418.186	16.89	8.46
427.277	19.3	8.25
431.8225	20.24	8.27
459.0955	18.07	9.27
463.641	18.18	10.14
468.1865	16.01	8.94
472.732	22.58	11.0
477.2775	19.85	9.39
481.823	18.55	9.94
486.3685	20.15	7.45
490.914	18.89	8.97
495.4595	23.67	11.8
504.5505	19.31	9.38
513.6415	20.62	9.6
518.187	19.45	9.39
522.7325	19.69	8.58
531.8235	22.42	8.57
536.369	19.31	8.59
540.9145	25.07	9.26
545.46	16.85	9.99
550.0055	19.5	9.09
554.551	16.66	9.56
559.0965	19.25	10.31
377.2765	19.85	8.54
395.4585	17.63	9.59
413.6405	19.54	10.04
418.186	16.97	8.69
427.277	20.21	9.88
431.8225	20.75	10.86
459.0955	15.81	8.28
463.641	17.5	10.14
468.1865	18.16	10.77
472.732	20.74	8.92
477.2775	18.76	7.93
481.823	17.66	9.2
486.3685	18.89	9.18
490.914	20.62	8.69
495.4595	25.26	13.41
504.5505	18.55	6.81
513.6415	20.44	9.87
518.187	17.04	9.17
522.7325	19.85	9.92
531.8235	21.4	9.11
536.369	20.2	9.59
540.9145	23.53	8.66
545.46	17.39	8.88
550.0055	19.38	9.85
554.551	17.4	8.83
559.0965	18.32	9.78
572.733	17.02	10.29
577.2785	21.11	9.52
581.824	19.05	10.83
586.3695	19.05	10.96
590.915	17.31	9.52
595.4605	19.1	10.78
604.5515	16.21	8.88
613.6425	20.98	8.53
618.188	19.87	10.88
622.7335	20.39	11.22
627.279	20.31	9.98
631.8245	24.75	10.38
636.37	20.13	10.04
640.9155	22.98	9.64
645.461	20.37	11.2
672.734	19.67	11.42
677.2795	18.95	11.73
681.825	17.82	10.65
686.3705	17.96	9.06
690.916	18.78	9.83
695.4615	22.3	8.93
700.007	18.68	11.24
740.9165	17.06	10.34
786.3715	17.94	11.21
790.917	18.95	10.19
890.918	14.22	7.69
900.009	18.1	9.07
904.5545	17.09	7.78
927.282	14.7	8.06
