77.2735	22.44	13.33
86.3645	23.0	10.29
113.6375	21.72	10.39
159.0925	20.89	13.31
295.4575	21.9	12.63
304.5485	22.03	11.9
313.6395	20.08	7.62
322.7305	22.31	11.57
331.8215	22.33	11.89
340.9125	21.0	11.27
345.458	19.51	9.19
350.0035	24.26	11.05
354.549	20.54	7.82
359.0945	22.25	9.2
363.64	18.6	8.9
368.1855	23.75	11.08
377.2765	19.3	8.58
395.4585	17.83	7.66
413.6405	17.75	9.25
418.186	17.47	9.83
427.277	18.77	7.83
431.8225	21.22	9.9
459.0955	18.58	10.52
463.641	17.39	10.26
468.1865	16.45	10.93
472.732	22.79	11.82
477.2775	19.81	9.56
481.823	19.98	10.88
486.3685	20.03	7.75
490.914	19.64	9.28
495.4595	24.28	11.69
504.5505	18.18	8.59
513.6415	21.59	10.46
518.187	19.36	9.06
522.7325	19.98	9.86
531.8235	22.24	8.46
536.369	20.63	8.65
540.9145	24.08	7.06
545.46	16.29	10.13
550.0055	19.59	9.55
554.551	17.76	10.74
559.0965	19.45	10.43
377.2765	20.85	8.56
395.4585	17.97	9.34
413.6405	19.28	9.35
418.186	17.76	9.41
427.277	19.35	8.64
431.8225	20.79	11.64
459.0955	15.87	9.53
463.641	17.98	11.48
468.1865	17.36	9.31
472.732	20.57	9.54
477.2775	18.49	9.65
481.823	17.36	10.19
486.3685	19.86	10.18
490.914	21.99	8.69
495.4595	25.98	12.49
504.5505	18.3	7.87
513.6415	19.38	8.75
518.187	16.3	8.13
522.7325	20.61	10.52
531.8235	22.11	9.09
536.369	19.61	9.06
540.9145	23.02	8.24
545.46	18.14	10.8
550.0055	19.86	9.23
554.551	18.53	9.98
559.0965	18.71	9.92
572.733	17.61	10.82
577.2785	21.21	8.93
581.824	19.57	10.66
586.3695	19.17	11.14
590.915	17.78	9.2
595.4605	19.04	10.53
604.5515	17.21	9.27
613.6425	20.22	7.83
618.188	19.31	10.41
622.7335	21.85	12.96
627.279	21.46	11.76
631.8245	25.18	11.81
636.37	20.41	9.32
640.9155	22.47	10.83
645.461	20.65	12.47
672.734	19.67	12.72
677.2795	18.21	10.09
681.825	17.77	10.86
686.3705	18.8	10.84
690.916	18.05	7.37
695.4615	22.76	10.88
700.007	19.7	11.02
740.9165	16.46	10.81
786.3715	18.86	11.84
790.917	18.37	9.73
890.918	13.55	7.25
900.009	17.43	8.63
904.5545	16.42	7.34
927.282	14.03	7.62
