Type;FSV-13;
Version;1.4;
Date;02.Mar 24;
Mode;ANALYZER;
Center Freq;514980000.000000;Hz
Freq Offset;0.000000;Hz
Span;969840000.000000;Hz
x-Axis;LIN;
Start;30060000.000000;Hz
Stop;999900000.000000;Hz
Ref Level;97.000000;dBµV
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;120000.000000;Hz
VBW;1000000.000000;Hz
SWT;0.001230;s
x-Unit;Hz;
y-Unit;dBµV;
Preamplifier;OFF;
Transducer;OFF;
Sweep Count;0;
Trace 1:;;
Trace Mode;AVERAGE;
Detector;RMS;
Values;8083;
30060000.0;12.339736938476562;
30180000.0;10.12225341796875;
30300000.0;11.601409912109377;
30420000.0;9.852859497070312;
30540000.0;11.092910766601564;
30660000.0;11.375839233398438;
30780000.0;11.621566772460938;
30900000.0;10.94879913330078;
31020000.0;11.000885009765623;
31140000.0;8.988258361816406;
31260000.0;9.882087707519533;
31380000.0;10.381118774414062;
31500000.0;8.728935241699217;
31620000.0;8.271316528320312;
31740000.0;9.2862548828125;
31860000.0;10.352691650390623;
31980000.0;9.22003936767578;
32100000.0;9.256271362304688;
32220000.0;7.518211364746093;
32340000.0;7.757598876953125;
32460000.0;7.42755126953125;
32580000.0;8.986763000488281;
32700000.0;7.89337921142578;
32820000.0;8.148506164550781;
32940000.0;10.222610473632812;
33060000.0;9.492218017578123;
33180000.0;7.39739990234375;
33300000.0;8.265716552734375;
33420000.0;7.1329498291015625;
33540000.0;9.845664978027344;
33660000.0;6.474624633789063;
33780000.0;5.6149749755859375;
33900000.0;10.087448120117188;
34020000.0;10.126556396484377;
34140000.0;8.104209899902342;
34260000.0;9.01220703125;
34380000.0;8.886016845703125;
34500000.0;6.739593505859375;
34620000.0;6.287361145019531;
34740000.0;8.446441650390625;
34860000.0;7.375526428222656;
34980000.0;8.600944519042969;
35100000.0;7.147384643554688;
35220000.0;7.304252624511719;
35340000.0;8.803131103515625;
35460000.0;7.35833740234375;
35580000.0;6.0813751220703125;
35700000.0;8.169593811035154;
35820000.0;8.269363403320312;
35940000.0;9.451431274414062;
36060000.0;10.710777282714844;
36180000.0;7.230743408203125;
36300000.0;6.563766479492188;
36420000.0;8.288993835449217;
36540000.0;8.367103576660156;
36660000.0;5.6834259033203125;
36780000.0;8.334259033203125;
36900000.0;8.689857482910156;
37020000.0;6.136375427246094;
37140000.0;6.980636596679688;
37260000.0;5.4633636474609375;
37380000.0;5.398963928222656;
37500000.0;6.962173461914063;
37620000.0;5.741477966308594;
37740000.0;7.873710632324218;
37860000.0;9.04823303222656;
37980000.0;6.117042541503905;
38100000.0;9.31507873535156;
38220000.0;7.361305236816406;
38340000.0;8.182365417480467;
38460000.0;8.279464721679686;
38580000.0;9.429603576660156;
38700000.0;7.441604614257812;
38820000.0;6.989097595214844;
38940000.0;7.164436340332031;
39060000.0;6.752349853515625;
39180000.0;7.2347412109375;
39300000.0;8.749366760253906;
39420000.0;9.475372314453123;
39540000.0;8.603668212890625;
39660000.0;7.02423095703125;
39780000.0;5.26470947265625;
39900000.0;8.405990600585938;
40020000.0;7.842918395996093;
40140000.0;8.265289306640625;
40260000.0;7.99786376953125;
40380000.0;7.075187683105469;
40500000.0;8.206016540527342;
40620000.0;7.950599670410157;
40740000.0;5.9818267822265625;
40860000.0;6.690330505371094;
40980000.0;8.371589660644531;
41100000.0;8.86328125;
41220000.0;8.355331420898438;
41340000.0;8.71246337890625;
41460000.0;8.42547607421875;
41580000.0;7.383682250976562;
41700000.0;7.86798858642578;
41820000.0;8.430183410644531;
41940000.0;8.51910400390625;
42060000.0;7.767959594726562;
42180000.0;7.5134429931640625;
42300000.0;7.67803955078125;
42420000.0;7.6684112548828125;
42540000.0;7.128952026367188;
42660000.0;6.516372680664063;
42780000.0;6.437255859375;
42900000.0;7.999214172363281;
43020000.0;8.947624206542969;
43140000.0;9.967384338378906;
43260000.0;8.333152770996092;
43380000.0;9.001930236816406;
43500000.0;7.558799743652342;
43620000.0;7.662734985351562;
43740000.0;7.676864624023437;
43860000.0;8.525405883789062;
43980000.0;6.5701904296875;
44100000.0;9.478927612304688;
44220000.0;6.0482177734375;
44340000.0;7.620216369628905;
44460000.0;6.568634033203125;
44580000.0;9.615318298339844;
44700000.0;6.26654052734375;
44820000.0;8.703498840332031;
44940000.0;10.883506774902344;
45060000.0;9.119049072265623;
45180000.0;7.056861877441406;
45300000.0;8.422515869140625;
45420000.0;5.555831909179688;
45540000.0;5.308609008789063;
45660000.0;5.216842651367188;
45780000.0;8.827919006347656;
45900000.0;8.99720764160156;
46020000.0;8.349647521972656;
46140000.0;8.646316528320312;
46260000.0;6.469123840332031;
46380000.0;7.042327880859375;
46500000.0;8.508377075195312;
46620000.0;8.216255187988281;
46740000.0;7.47174835205078;
46860000.0;7.205680847167969;
46980000.0;7.89685821533203;
47100000.0;7.6504364013671875;
47220000.0;8.2918701171875;
47340000.0;7.761680603027342;
47460000.0;7.1518096923828125;
47580000.0;9.236549377441406;
47700000.0;7.747276306152342;
47820000.0;9.003219604492188;
47940000.0;16.0919189453125;
48060000.0;9.526397705078123;
48180000.0;8.91943359375;
48300000.0;7.7300262451171875;
48420000.0;5.6893463134765625;
48540000.0;6.608734130859375;
48660000.0;8.830116271972656;
48780000.0;6.207267761230469;
48900000.0;6.931854248046875;
49020000.0;7.871147155761719;
49140000.0;8.243705749511719;
49260000.0;6.206695556640625;
49380000.0;6.991218566894531;
49500000.0;7.63726806640625;
49620000.0;8.767745971679686;
49740000.0;6.4554595947265625;
49860000.0;7.565277099609375;
49980000.0;7.122200012207031;
50100000.0;7.179611206054688;
50220000.0;7.585525512695312;
50340000.0;9.593757629394531;
50460000.0;8.410232543945312;
50580000.0;5.5416412353515625;
50700000.0;6.489471435546875;
50820000.0;6.210464477539063;
50940000.0;7.395584106445312;
51060000.0;5.0512542724609375;
51180000.0;7.767898559570312;
51300000.0;7.222976684570312;
51420000.0;8.646202087402342;
51540000.0;7.7395172119140625;
51660000.0;7.535858154296875;
51780000.0;6.541259765625;
51900000.0;8.16033935546875;
52020000.0;6.95233154296875;
52140000.0;4.506027221679688;
52260000.0;4.045036315917969;
52380000.0;6.987838745117188;
52500000.0;5.5734710693359375;
52620000.0;6.2299346923828125;
52740000.0;3.487899780273437;
52860000.0;6.945167541503905;
52980000.0;7.272705078125;
53100000.0;8.762306213378906;
