sep=,
Type,FSVA3013,
Version,1.40,
Date,26.Mar 2023,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,79500.000000,Hz
Freq Offset,0.000000,Hz
Start,9100.000000,Hz
Stop,149900.000000,Hz
Span,140800.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,200.000000,Hz
VBW,2000.000000,Hz
SWT,0.029500,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,AVERAGE,
Detector,RMS,
Values,705,
9100,3.06829071044921875,
9300,6.38906097412109375,
9500,4.1789398193359375,
9700,8.3759765625,
9900,13.07977294921875,
10100,6.52230072021484375,
10300,9.6635894775390625,
10500,9.07584381103515625,
10700,9.790252685546875,
10900,11.8445281982421875,
11100,16.66607666015625,
11300,20.0441741943359375,
11500,22.6120452880859375,
11700,25.74903106689453125,
11900,31.7351531982421875,
12100,30.96502685546875,
12300,23.171875,
12500,22.88793182373046875,
12700,21.3087310791015625,
12900,20.4719085693359375,
13100,19.29349517822265625,
13300,18.3238372802734375,
13500,13.60784149169921875,
13700,13.33049774169921875,
13900,12.620758056640625,
14100,11.11675262451171875,
14300,11.3893585205078125,
14500,11.1546173095703125,
14700,11.330841064453125,
14900,15.1678009033203125,
15100,12.062835693359375,
15300,12.09455108642578125,
15500,13.9969329833984375,
15700,16.221588134765625,
15900,15.83795166015625,
16100,15.17052459716796875,
16300,13.15619659423828125,
16500,15.73735809326171875,
16700,14.72269439697265625,
16900,16.9302978515625,
17100,19.283660888671875,
17300,19.33606719970703125,
17500,13.88677978515625,
17700,14.9315948486328125,
17900,17.098724365234375,
18100,17.43878936767578125,
18300,18.39974212646484375,
18500,28.77805328369140625,
18700,37.22447967529296875,
18900,27.3008270263671875,
19100,19.5756988525390625,
19300,18.01639556884765625,
19500,17.9848785400390625,
19700,15.8907470703125,
19900,15.69696044921875,
20100,16.6202850341796875,
20300,16.08153533935546875,
20500,14.4808502197265625,
20700,15.270050048828125,
20900,15.015472412109375,
21100,13.175079345703125,
21300,13.12094879150390625,
21500,13.68721771240234375,
21700,13.802520751953125,
21900,15.730499267578125,
22100,19.12673187255859375,
22300,19.210784912109375,
22500,17.27945709228515625,
22700,16.4356231689453125,
22900,18.808807373046875,
23100,21.2821807861328125,
23300,20.8083648681640625,
23500,25.9146881103515625,
23700,27.23184967041015625,
23900,30.99468231201171875,
24100,34.41143798828125,
24300,47.996067047119140625,
24500,53.032428741455078125,
24700,39.71884918212890625,
24900,34.14398956298828125,
25100,30.47762298583984375,
25300,28.8843994140625,
25500,22.85512542724609375,
25700,24.65544891357421875,
25900,23.441619873046875,
26100,18.2095184326171875,
26300,18.29581451416015625,
26500,21.04927825927734375,
26700,20.517608642578125,
26900,19.9969940185546875,
27100,20.33504486083984375,
27300,21.8583221435546875,
27500,21.61222076416015625,
27700,18.981475830078125,
27900,20.828460693359375,
28100,31.30373382568359375,
28300,30.93997955322265625,
28500,18.3881683349609375,
28700,14.36144256591796875,
28900,19.28472900390625,
29100,17.0734405517578125,
29300,15.61284637451171875,
29500,13.796142578125,
29700,14.67353057861328125,
29900,13.96010589599609375,
30100,11.1207122802734375,
30300,13.4765625,
30500,16.54358673095703125,
30700,14.02863311767578125,
30900,12.4074249267578125,
31100,13.701873779296875,
31300,13.64244842529296875,
31500,13.89786529541015625,
31700,14.0852203369140625,
31900,15.15828704833984375,
32100,16.66120147705078125,
32300,13.45380401611328125,
32500,13.2411956787109375,
32700,12.51445770263671875,
32900,13.79718017578125,
33100,15.69924163818359375,
33300,12.3264923095703125,
33500,11.03896331787109375,
33700,12.98348236083984375,
33900,13.955810546875,
34100,12.6614990234375,
34300,14.30500030517578125,
34500,18.1557159423828125,
34700,12.89000701904296875,
34900,9.6572113037109375,
35100,12.6052703857421875,
35300,13.21892547607421875,
35500,13.85356903076171875,
35700,14.14241790771484375,
35900,13.64298248291015625,
36100,16.48028564453125,
36300,17.12554931640625,
36500,21.57381439208984375,
36700,18.252960205078125,
36900,12.6530609130859375,
37100,14.151763916015625,
37300,17.3199005126953125,
37500,23.455108642578125,
37700,14.32209014892578125,
37900,10.03304290771484375,
38100,10.17928314208984375,
38300,9.0576324462890625,
38500,9.2710418701171875,
38700,11.63896942138671875,
38900,10.5349884033203125,
39100,9.93758392333984375,
39300,11.53289794921875,
39500,14.675811767578125,
39700,9.6329193115234375,
39900,11.3413543701171875,
40100,24.85785675048828125,
40300,34.987701416015625,
40500,18.55352020263671875,
40700,7.96210479736328125,
40900,8.13570404052734375,
41100,13.09047698974609375,
41300,7.048828125,
41500,8.40430450439453125,
41700,9.46038818359375,
41900,10.76331329345703125,
42100,9.98873138427734375,
42300,10.765533447265625,
42500,11.69765472412109375,
42700,11.14173126220703125,
42900,8.50463104248046875,
43100,9.0207366943359375,
43300,10.795684814453125,
43500,11.46071624755859375,
43700,12.30390167236328125,
43900,10.86521148681640625,
44100,10.04848480224609375,
44300,12.14194488525390625,
44500,14.140289306640625,
44700,13.316436767578125,
44900,13.048492431640625,
45100,12.20601654052734375,
45300,12.27335357666015625,
45500,9.692413330078125,
45700,10.56346893310546875,
