Type;FSVA3013;
Version;1.40;
Date;31.Jan 2022;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;15076500.000000;Hz
Freq Offset;0.000000;Hz
Start;154500.000000;Hz
Stop;29998500.000000;Hz
Span;29844000.000000;Hz
Ref Level;62.000000;dBµV
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;9000.000000;Hz
VBW;100000.000000;Hz
SWT;0.000654;s
Sweep Count;10;
Window;1;Frequency Sweep
Ref Position;100.000000;%
Level Range;100.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBµV;
Trace;1;
Trace Mode;VIEW;
Detector;RMS;
Values;3317;
154500;10.107284545898436;
163500;10.374015808105469;
172500;12.24321746826172;
181500;16.925979614257812;
190500;9.01591491699219;
199500;8.848861694335938;
208500;11.080581665039062;
217500;14.994850158691406;
226500;11.450218200683592;
235500;9.10462951660156;
244500;8.010185241699217;
253500;14.887443542480469;
262500;10.424819946289062;
271500;8.360191345214844;
280500;9.591705322265623;
289500;14.994705200195312;
298500;11.798904418945312;
307500;10.163948059082031;
316500;10.724899291992188;
325500;14.129608154296877;
334500;13.480690002441406;
343500;10.856773376464844;
352500;9.561180114746092;
361500;12.683021545410156;
370500;12.401321411132812;
379500;11.441154479980469;
388500;11.62751007080078;
397500;13.103302001953123;
406500;12.17791748046875;
415500;9.03325653076172;
424500;11.42572021484375;
433500;12.045257568359377;
442500;13.784225463867188;
451500;10.964241027832031;
460500;13.399688720703123;
469500;15.54108428955078;
478500;16.37059783935547;
487500;12.87884521484375;
496500;12.044357299804688;
505500;13.52190399169922;
514500;13.97209930419922;
523500;12.553321838378906;
532500;12.365715026855469;
541500;13.834442138671877;
550500;14.013420104980469;
559500;12.9869384765625;
568500;16.214569091796875;
577500;15.330482482910156;
586500;17.36711883544922;
595500;16.089378356933594;
604500;13.931358337402344;
613500;18.50106811523437;
622500;16.06475067138672;
631500;14.233772277832031;
640500;17.136688232421875;
649500;20.757667541503903;
658500;19.021957397460938;
667500;13.96672821044922;
676500;11.458099365234377;
685500;12.293701171875;
694500;11.17436981201172;
703500;12.662025451660156;
712500;12.662269592285156;
721500;14.22443389892578;
730500;13.779571533203123;
739500;13.928909301757812;
748500;13.49127197265625;
757500;13.463836669921877;
766500;15.897804260253906;
775500;14.11248016357422;
784500;16.046104431152344;
793500;14.853179931640623;
802500;18.189048767089844;
811500;13.87297821044922;
820500;14.65874481201172;
829500;13.16741180419922;
838500;17.48686981201172;
847500;15.597671508789062;
856500;15.448501586914062;
865500;14.625381469726562;
874500;20.09580993652344;
883500;19.22991943359375;
892500;19.57396697998047;
901500;19.500991821289062;
910500;20.54913330078125;
919500;16.791641235351562;
928500;17.899581909179688;
937500;19.898590087890625;
946500;23.289596557617188;
955500;20.287094116210938;
964500;21.886383056640625;
973500;20.850929260253903;
982500;23.665328979492188;
991500;21.53911590576172;
1000500;26.616775512695312;
1009500;24.677642822265625;
1018500;23.76010131835937;
1027500;22.241180419921875;
1036500;24.050537109375;
1045500;29.45793914794921;
1054500;21.439552307128903;
1063500;21.93013000488281;
1072500;21.829666137695312;
1081500;27.937576293945312;
1090500;25.4808349609375;
1099500;20.959686279296875;
1108500;20.813003540039062;
1117500;21.336769104003903;
1126500;25.58338928222656;
1135500;17.926101684570312;
1144500;21.09076690673828;
1153500;19.851791381835938;
1162500;21.97260284423828;
1171500;20.77945709228516;
1180500;24.784255981445312;
1189500;22.66499328613281;
1198500;20.45574951171875;
1207500;20.814849853515625;
1216500;16.33557891845703;
1225500;22.77235412597656;
1234500;22.20063781738281;
1243500;23.1372299194336;
1252500;21.0791244506836;
1261500;22.19004821777344;
1270500;23.37969970703125;
1279500;25.571548461914062;
1288500;24.920700073242188;
1297500;22.873809814453125;
1306500;20.718521118164062;
1315500;22.67510986328125;
1324500;25.20947265625;
1333500;23.93419647216797;
1342500;20.26873779296875;
1351500;21.490318298339844;
1360500;20.202377319335938;
1369500;23.216217041015625;
1378500;21.91058349609375;
1387500;21.51836395263672;
1396500;22.603439331054688;
1405500;22.919601440429688;
1414500;24.69469451904297;
1423500;20.924034118652344;
1432500;21.55279541015625;
1441500;20.10070037841797;
1450500;23.70111846923828;
1459500;21.919166564941406;
1468500;23.98184967041016;
1477500;18.991416931152344;
1486500;22.11687469482421;
1495500;24.73544311523437;
1504500;23.195777893066406;
1513500;22.813400268554688;
1522500;24.89242553710937;
1531500;26.26280975341797;
1540500;22.9715576171875;
1549500;25.72696685791016;
1558500;24.9996337890625;
1567500;26.858612060546875;
1576500;27.140220642089844;
1585500;27.33384704589844;
1594500;25.890045166015625;
1603500;27.180831909179688;
1612500;26.5594482421875;
1621500;21.574508666992188;
1630500;24.24919891357421;
1639500;25.929595947265625;
1648500;26.28398895263672;
1657500;25.885963439941406;
1666500;27.37054443359375;
1675500;25.630210876464844;
1684500;26.714141845703125;
1693500;26.44232940673828;
1702500;24.978546142578125;
1711500;26.620407104492188;
1720500;25.10717010498047;
1729500;27.494949340820312;
1738500;23.937721252441406;
1747500;24.708160400390625;
1756500;25.8291015625;
1765500;26.087135314941406;
1774500;28.51114654541016;
1783500;28.952354431152344;
1792500;28.002723693847656;
1801500;26.916236877441406;
1810500;30.66572570800781;
1819500;30.42352294921875;
1828500;28.28336334228516;
1837500;26.908416748046875;
1846500;28.84455108642578;
1855500;29.7251205444336;
1864500;25.90972900390625;
1873500;27.67858123779297;
1882500;27.043464660644528;
1891500;30.679405212402344;
1900500;28.5523681640625;
1909500;31.95077514648437;
