0.00910000	7.95793152	8.41631317
0.00930000	8.62761688	7.18462372
0.00950000	7.30139160	7.47087097
0.00970000	4.23795319	8.36980438
0.00990000	10.49776459	10.06749725
0.01010000	14.77172089	12.58750153
0.01030000	15.17691040	13.47599792
0.01050000	13.81911469	13.18776703
0.01070000	12.44774628	14.40412903
0.01090000	12.19938660	13.76323700
0.01110000	12.06923676	15.67426300
0.01130000	14.63273621	17.81297302
0.01150000	15.60027313	17.86856842
0.01170000	17.83856964	20.29364777
0.01190000	22.30213165	23.53189850
0.01210000	23.41266632	25.90350342
0.01230000	24.26616669	28.49053192
0.01250000	29.18912506	31.32384491
0.01270000	28.70239258	31.46166992
0.01290000	32.91650391	35.55787659
0.01310000	41.11857605	38.92454529
0.01330000	42.79201508	39.99291229
0.01350000	35.93347931	34.65100098
0.01370000	27.69810486	31.38422394
0.01390000	20.76631927	27.22721863
0.01410000	18.07730103	25.69992065
0.01430000	17.93338776	24.87364960
0.01450000	15.70259094	19.59156799
0.01470000	13.14705658	18.42865753
0.01490000	13.58119965	18.26004791
0.01510000	12.21665955	19.05762482
0.01530000	12.58478546	18.51201630
0.01550000	13.15024567	19.57873535
0.01570000	14.99505615	17.59748077
0.01590000	13.40072632	15.66288757
0.01610000	12.67851257	17.30316162
0.01630000	12.33921814	16.49147034
0.01650000	12.70609283	17.59738159
0.01670000	15.33850861	17.03694153
0.01690000	16.94859314	17.31129456
0.01710000	16.98799896	19.14450073
0.01730000	14.28825378	19.90280914
0.01750000	16.64391327	20.29658508
0.01770000	16.69192505	21.91552734
0.01790000	20.61138153	26.08720398
0.01810000	24.36793518	25.91300964
0.01830000	26.66652679	29.66481018
0.01850000	38.35688782	32.61944580
0.01870000	35.88085175	33.01483917
0.01890000	26.90373230	30.50714111
0.01910000	26.81600189	28.58937836
0.01930000	23.52335358	31.03674316
0.01950000	24.61041260	30.40137482
0.01970000	25.80577850	32.10587311
0.01990000	24.41956329	33.26351166
0.02010000	28.02664948	36.28345490
0.02030000	27.40347290	35.80650330
0.02050000	34.08389282	38.19038391
0.02070000	32.28053284	38.09756470
0.02090000	32.60623932	36.75161743
0.02110000	35.03862762	39.79429626
0.02130000	36.91736603	38.80323029
0.02150000	37.16954041	39.07743835
0.02170000	39.69370270	40.78424835
0.02190000	53.77690506	54.32485199
0.02210000	56.32334900	57.22890472
0.02230000	43.77624893	46.17522430
0.02250000	34.49752808	43.91719055
0.02270000	29.89436340	36.82633972
0.02290000	28.59986115	34.88429260
0.02310000	24.90231323	34.74764252
0.02330000	27.85178375	34.69187927
0.02350000	23.48860168	31.09607697
0.02370000	24.59029388	28.25474548
0.02390000	24.51158142	28.05089569
0.02410000	22.03743744	29.69695282
0.02430000	22.29106903	27.60861206
0.02450000	18.15191650	27.87486267
0.02470000	20.97747040	28.57545471
0.02490000	20.30286407	25.96820068
0.02510000	19.45842743	24.92659760
0.02530000	19.31668091	24.07142639
0.02550000	20.43311310	26.61105347
0.02570000	18.01802063	26.06320190
0.02590000	20.61769104	26.15847015
0.02610000	22.97147369	28.91940308
0.02630000	28.77153778	32.01819611
0.02650000	35.25445557	29.69518280
0.02670000	39.52482605	35.35826874
0.02690000	26.01318359	31.60076904
0.02710000	18.23565674	23.71965027
0.02730000	17.11410522	22.52169800
0.02750000	16.51686859	21.76003265
0.02770000	15.39246368	17.70791626
0.02790000	16.46370697	18.82328796
