sep=,
Type,FSVA3013,
Version,1.40,
Date,31.Jan 2022,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,514980000.000000,Hz
Freq Offset,0.000000,Hz
Start,30060000.000000,Hz
Stop,999900000.000000,Hz
Span,969840000.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,120000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,8083,
30060000,20.76556396484375,
30180000,22.50301361083984375,
30300000,24.77825164794921875,
30420000,22.86505889892578125,
30540000,20.72217559814453125,
30660000,22.032806396484375,
30780000,21.40676116943359375,
30900000,19.5457916259765625,
31020000,21.38002777099609375,
31140000,23.35124969482421875,
31260000,18.5247039794921875,
31380000,19.35009765625,
31500000,23.31058502197265625,
31620000,20.3601226806640625,
31740000,21.02184295654296875,
31860000,21.0242156982421875,
31980000,21.8397979736328125,
32100000,18.87186431884765625,
32220000,18.321075439453125,
32340000,21.07448577880859375,
32460000,18.8007354736328125,
32580000,18.68714141845703125,
32700000,20.39519500732421875,
32820000,17.21269989013671875,
32940000,16.290771484375,
33060000,18.85813140869140625,
33180000,17.13214111328125,
33300000,16.1793060302734375,
33420000,18.0065765380859375,
33540000,16.77330780029296875,
33660000,15.22829437255859375,
33780000,16.01139068603515625,
33900000,15.89156341552734375,
34020000,15.7255859375,
34140000,15.565185546875,
34260000,16.349273681640625,
34380000,16.92620849609375,
34500000,15.27234649658203125,
34620000,15.4259033203125,
34740000,15.87310028076171875,
34860000,16.13037109375,
34980000,15.38134002685546875,
35100000,15.378570556640625,
35220000,15.18323516845703125,
35340000,16.2027740478515625,
35460000,16.5711669921875,
35580000,15.19515228271484375,
35700000,15.47815704345703125,
35820000,16.7348175048828125,
35940000,15.63408660888671875,
36060000,15.14946746826171875,
36180000,15.9632720947265625,
36300000,16.03682708740234375,
36420000,15.3011016845703125,
36540000,15.5310821533203125,
36660000,15.7903900146484375,
36780000,16.3047332763671875,
36900000,15.7465057373046875,
37020000,16.122406005859375,
37140000,17.0343170166015625,
37260000,15.98233795166015625,
37380000,16.16626739501953125,
37500000,16.25144195556640625,
37620000,16.03302764892578125,
37740000,15.47821044921875,
37860000,16.7368011474609375,
37980000,15.6695556640625,
38100000,16.5156097412109375,
38220000,15.80918121337890625,
38340000,17.3336029052734375,
38460000,16.4351806640625,
38580000,16.96610260009765625,
38700000,17.3561859130859375,
38820000,16.48113250732421875,
38940000,16.18604278564453125,
39060000,17.674072265625,
39180000,16.87436676025390625,
39300000,16.640838623046875,
39420000,17.32791900634765625,
39540000,17.14208984375,
39660000,16.79738616943359375,
39780000,17.464080810546875,
39900000,17.08896636962890625,
40020000,18.7342529296875,
40140000,18.26883697509765625,
40260000,18.09935760498046875,
40380000,18.0246429443359375,
40500000,17.6804656982421875,
40620000,17.5048065185546875,
40740000,18.857177734375,
40860000,17.024261474609375,
40980000,18.97801971435546875,
41100000,19.64482879638671875,
41220000,17.8656463623046875,
41340000,19.47182464599609375,
41460000,19.0001220703125,
41580000,18.03730010986328125,
41700000,17.99365234375,
41820000,17.77132415771484375,
41940000,16.31801605224609375,
42060000,17.19535064697265625,
42180000,16.88939666748046875,
42300000,18.38547515869140625,
42420000,17.9899444580078125,
42540000,16.50817108154296875,
42660000,19.0123138427734375,
42780000,17.5756683349609375,
42900000,15.1414642333984375,
43020000,17.30750274658203125,
43140000,15.7550201416015625,
43260000,15.1358795166015625,
43380000,15.0634307861328125,
43500000,15.0543975830078125,
43620000,15.75505828857421875,
43740000,15.43927764892578125,
43860000,14.40686798095703125,
43980000,16.22885894775390625,
44100000,15.12139892578125,
44220000,14.544342041015625,
44340000,15.333221435546875,
44460000,13.8024139404296875,
44580000,13.79344940185546875,
44700000,14.24716949462890625,
44820000,13.95055389404296875,
44940000,14.12945556640625,
45060000,15.0253753662109375,
45180000,13.54344940185546875,
45300000,14.574310302734375,
45420000,13.875335693359375,
45540000,14.03362274169921875,
45660000,14.529449462890625,
45780000,13.29161834716796875,
45900000,14.06394195556640625,
46020000,14.0157012939453125,
46140000,13.9484710693359375,
46260000,13.66213226318359375,
46380000,14.1580047607421875,
46500000,14.37554931640625,
46620000,14.46280670166015625,
46740000,13.44330596923828125,
46860000,14.1375579833984375,
46980000,14.77919769287109375,
47100000,14.3428955078125,
47220000,14.10735321044921875,
47340000,13.77014923095703125,
47460000,14.287353515625,
47580000,14.492218017578125,
47700000,14.5187225341796875,
47820000,14.35394287109375,
47940000,15.3305816650390625,
48060000,14.12091827392578125,
48180000,14.16629791259765625,
48300000,14.72528076171875,
48420000,14.02252960205078125,
48540000,14.5220489501953125,
48660000,13.7948455810546875,
48780000,14.32460784912109375,
48900000,14.39923858642578125,
49020000,14.61150360107421875,
49140000,14.39977264404296875,
49260000,14.48725128173828125,
49380000,13.63674163818359375,
49500000,13.67467498779296875,
49620000,13.8423919677734375,
49740000,12.87728118896484375,
49860000,13.287872314453125,
49980000,13.24713897705078125,
50100000,12.6840362548828125,
50220000,13.498565673828125,
