sep=,
Type,FSVA3013,
Version,1.40,
Date,31.Jan 2022,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,79500.000000,Hz
Freq Offset,0.000000,Hz
Start,9100.000000,Hz
Stop,149900.000000,Hz
Span,140800.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,200.000000,Hz
VBW,2000.000000,Hz
SWT,0.029500,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,705,
9100,-6.260498046875,
9300,-6.76915740966796875,
9500,-5.129180908203125,
9700,-3.961334228515625,
9900,-5.88132476806640625,
10100,-7.6097259521484375,
10300,-6.93827056884765625,
10500,-6.4565582275390625,
10700,-7.7042999267578125,
10900,-6.24037933349609375,
11100,-6.0355682373046875,
11300,-6.081146240234375,
11500,-6.09616851806640625,
11700,-4.80551910400390625,
11900,-5.92266082763671875,
12100,-8.100616455078125,
12300,-7.3638916015625,
12500,-6.6041107177734375,
12700,-5.49237060546875,
12900,-4.6726226806640625,
13100,-5.3042144775390625,
13300,-8.04012298583984375,
13500,-8.3907623291015625,
13700,-8.41370391845703125,
13900,-8.73502349853515625,
14100,-8.9118804931640625,
14300,-6.996826171875,
14500,-6.70052337646484375,
14700,-6.0003509521484375,
14900,-7.03226470947265625,
15100,-7.399810791015625,
15300,-6.39774322509765625,
15500,-7.1530914306640625,
15700,-7.90328216552734375,
15900,-7.76789093017578125,
16100,-8.84561920166015625,
16300,-7.5176544189453125,
16500,-9.94364166259765625,
16700,-8.304473876953125,
16900,-7.70208740234375,
17100,-7.814178466796875,
17300,-9.1259613037109375,
17500,-9.2446746826171875,
17700,-5.94097900390625,
17900,-6.9967803955078125,
18100,-11.48197174072265625,
18300,-8.34630584716796875,
18500,-9.5437469482421875,
18700,-7.5574951171875,
18900,-11.00521087646484375,
19100,-8.58319091796875,
19300,-7.764373779296875,
19500,-7.78913116455078125,
19700,-8.0694732666015625,
19900,-9.5953369140625,
20100,-11.01277923583984375,
20300,-9.61525726318359375,
20500,-7.83435821533203125,
20700,-8.09923553466796875,
20900,-7.379302978515625,
21100,-7.40673065185546875,
21300,-9.54125213623046875,
21500,-9.793212890625,
21700,-9.03795623779296875,
21900,-9.98313140869140625,
22100,-8.2575836181640625,
22300,-9.5218505859375,
22500,-7.83332061767578125,
22700,-8.8534698486328125,
22900,-8.7996978759765625,
23100,-10.3450164794921875,
23300,-9.46099853515625,
23500,-9.6102142333984375,
23700,-10.4059295654296875,
23900,-4.25305938720703125,
24100,-7.07920074462890625,
24300,-8.38141632080078125,
24500,-9.17926788330078125,
24700,-10.19952392578125,
24900,-10.64821624755859375,
25100,-8.922576904296875,
25300,-11.12512969970703125,
25500,-8.582794189453125,
25700,-9.1811370849609375,
25900,-9.0132293701171875,
26100,-9.91553497314453125,
26300,-9.46862030029296875,
26500,-10.84638214111328125,
26700,-7.48089599609375,
26900,-7.03302764892578125,
27100,-9.5634765625,
27300,-9.197418212890625,
27500,-10.51435089111328125,
27700,-10.340728759765625,
27900,-7.1226654052734375,
28100,-7.61529541015625,
28300,-9.955535888671875,
28500,-10.25942230224609375,
28700,-10.6746063232421875,
28900,-7.4259033203125,
29100,-9.3203277587890625,
29300,-11.6358642578125,
29500,-8.43254852294921875,
29700,-9.87024688720703125,
29900,-9.6519012451171875,
30100,-10.4044342041015625,
30300,-9.63838958740234375,
30500,-10.08081817626953125,
30700,-9.95439910888671875,
30900,-10.077484130859375,
31100,-10.6226959228515625,
31300,-11.0503997802734375,
31500,-8.2714691162109375,
31700,-8.2203521728515625,
31900,-9.2295379638671875,
32100,-8.37054443359375,
32300,-8.89788055419921875,
32500,-10.2478485107421875,
32700,-9.5968780517578125,
32900,-8.4154052734375,
33100,-8.17061614990234375,
33300,-7.333953857421875,
33500,-10.78287506103515625,
33700,-8.78266143798828125,
33900,-8.5419769287109375,
34100,-9.64013671875,
34300,-9.1150360107421875,
34500,-9.6194915771484375,
34700,-9.46456146240234375,
34900,-9.81775665283203125,
35100,-9.3392791748046875,
35300,-8.03377532958984375,
35500,-9.9873199462890625,
35700,-10.0502471923828125,
35900,-9.84270477294921875,
36100,-8.73403167724609375,
36300,-9.3441619873046875,
36500,-10.67362213134765625,
36700,-8.94417572021484375,
36900,-12.01883697509765625,
37100,-10.52144622802734375,
37300,-9.56699371337890625,
37500,-10.3953704833984375,
37700,-11.543212890625,
37900,-9.17089080810546875,
38100,-8.63639068603515625,
38300,-9.27069854736328125,
38500,-9.68721771240234375,
38700,-8.0865478515625,
38900,-9.7379150390625,
39100,-10.59119415283203125,
39300,-8.04373931884765625,
39500,-8.36663055419921875,
39700,-8.42636871337890625,
39900,-9.1743621826171875,
40100,-10.08866119384765625,
40300,-8.90837860107421875,
40500,-10.387725830078125,
40700,-11.16820526123046875,
40900,-9.299041748046875,
41100,-9.91371917724609375,
41300,-9.75441741943359375,
41500,-9.8789215087890625,
41700,-7.78884124755859375,
41900,-7.47765350341796875,
42100,-9.43675994873046875,
42300,-10.15489959716796875,
42500,-9.70323944091796875,
42700,-10.245849609375,
42900,-12.56406402587890625,
