sep=,
50460000,13.11396026611328125,
50580000,12.6416015625,
50700000,12.13555145263671875,
50820000,11.54651641845703125,
50940000,12.408447265625,
51060000,11.755889892578125,
51180000,11.86714935302734375,
51300000,11.88262939453125,
51420000,11.0478515625,
51540000,11.2406768798828125,
51660000,11.188140869140625,
51780000,10.2417449951171875,
51900000,10.84905242919921875,
52020000,10.48598480224609375,
52140000,10.4436798095703125,
52260000,10.16110992431640625,
52380000,10.1955718994140625,
52500000,9.9240875244140625,
52620000,10.3469390869140625,
52740000,9.5223846435546875,
52860000,9.96697235107421875,
52980000,9.560302734375,
53100000,9.2308807373046875,
53220000,9.879852294921875,
53340000,9.69884490966796875,
53460000,9.1474609375,
53580000,9.79840850830078125,
53700000,9.39583587646484375,
53820000,9.244873046875,
53940000,9.29592132568359375,
54060000,9.390380859375,
54180000,9.44747161865234375,
54300000,9.1085357666015625,
54420000,9.43152618408203125,
54540000,8.36529541015625,
54660000,9.327606201171875,
54780000,8.86627960205078125,
54900000,8.48047637939453125,
55020000,8.09470367431640625,
55140000,9.38849639892578125,
55260000,8.44895172119140625,
55380000,8.238677978515625,
55500000,8.633331298828125,
55620000,8.5653076171875,
55740000,7.7271881103515625,
55860000,7.76111602783203125,
55980000,8.13995361328125,
56100000,8.187042236328125,
56220000,8.39792633056640625,
56340000,8.43410491943359375,
56460000,8.47560882568359375,
56580000,8.550933837890625,
56700000,8.0621337890625,
56820000,9.232421875,
56940000,8.8274383544921875,
57060000,8.8077239990234375,
57180000,8.6360931396484375,
57300000,9.17771148681640625,
57420000,8.8419036865234375,
57540000,8.0763397216796875,
57660000,8.6316070556640625,
57780000,8.1496124267578125,
57900000,8.59050750732421875,
58020000,8.24761962890625,
58140000,8.78208160400390625,
58260000,7.61419677734375,
58380000,7.5001220703125,
58500000,7.64337921142578125,
58620000,7.46979522705078125,
58740000,7.86338043212890625,
58860000,7.6631927490234375,
58980000,8.10602569580078125,
59100000,7.61989593505859375,
59220000,8.02178192138671875,
59340000,7.38494873046875,
59460000,8.1967620849609375,
59580000,7.607177734375,
59700000,7.4847412109375,
59820000,7.59095001220703125,
59940000,7.12282562255859375,
60060000,7.80133056640625,
60180000,8.19776153564453125,
60300000,7.37415313720703125,
60420000,8.04651641845703125,
60540000,7.6808013916015625,
60660000,7.60443878173828125,
60780000,7.93518829345703125,
60900000,7.50318145751953125,
61020000,8.0954742431640625,
61140000,8.46605682373046875,
61260000,8.3204193115234375,
61380000,8.71097564697265625,
61500000,7.092132568359375,
61620000,7.6826934814453125,
61740000,8.02918243408203125,
61860000,7.83953857421875,
61980000,7.4632568359375,
62100000,7.9200286865234375,
62220000,7.89344024658203125,
62340000,7.9288177490234375,
62460000,7.79875946044921875,
62580000,7.83312225341796875,
62700000,7.5818634033203125,
62820000,7.51241302490234375,
62940000,7.27239227294921875,
63060000,7.6461944580078125,
63180000,7.5127105712890625,
63300000,7.5773773193359375,
63420000,8.22817230224609375,
63540000,7.63690185546875,
63660000,7.5667572021484375,
63780000,8.28778076171875,
63900000,8.20218658447265625,
64020000,7.977752685546875,
64140000,7.8584442138671875,
64260000,7.717010498046875,
64380000,7.67516326904296875,
64500000,7.45488739013671875,
64620000,7.98419189453125,
64740000,7.79959869384765625,
64860000,8.34743499755859375,
64980000,8.01126861572265625,
65100000,8.49849700927734375,
65220000,7.34930419921875,
65340000,7.70680999755859375,
65460000,8.24097442626953125,
65580000,8.1355133056640625,
65700000,7.5761260986328125,
65820000,7.24292755126953125,
65940000,8.273101806640625,
66060000,7.720489501953125,
66180000,8.1002349853515625,
66300000,8.0830230712890625,
66420000,7.54547119140625,
66540000,7.3933563232421875,
66660000,7.73279571533203125,
66780000,7.5245819091796875,
66900000,7.53216552734375,
67020000,8.41013336181640625,
67140000,7.60651397705078125,
67260000,7.2747650146484375,
67380000,7.31220245361328125,
67500000,7.71999359130859375,
67620000,7.70372772216796875,
67740000,7.66155242919921875,
67860000,7.06995391845703125,
67980000,7.1490478515625,
68100000,7.14824676513671875,
68220000,7.0600433349609375,
68340000,8.06882476806640625,
68460000,7.4745025634765625,
68580000,6.91259765625,
68700000,7.41675567626953125,
68820000,7.1082916259765625,
68940000,6.925567626953125,
69060000,7.5362701416015625,
69180000,7.56941986083984375,
69300000,7.39093780517578125,
69420000,7.43505859375,
69540000,6.920806884765625,
69660000,7.4049530029296875,
69780000,6.39090728759765625,
69900000,6.8496246337890625,
70020000,7.14531707763671875,
70140000,6.950836181640625,
70260000,7.4741058349609375,
70380000,6.82718658447265625,
70500000,6.7893524169921875,
70620000,6.78722381591796875,
70740000,6.73549652099609375,
70860000,7.07892608642578125,
70980000,8.1634368896484375,
71100000,7.1767120361328125,
71220000,7.46537017822265625,
71340000,7.20450592041015625,
71460000,6.88799285888671875,
71580000,6.65700531005859375,
71700000,6.451690673828125,
71820000,6.7683868408203125,
71940000,7.1656341552734375,
72060000,6.6706085205078125,
72180000,6.59026336669921875,
72300000,7.4554901123046875,
72420000,7.336639404296875,
72540000,7.05176544189453125,
72660000,6.9642791748046875,
72780000,6.65267181396484375,
72900000,7.04126739501953125,
73020000,6.93158721923828125,
73140000,6.91895294189453125,
73260000,7.47623443603515625,
73380000,7.071685791015625,
73500000,6.5755767822265625,
73620000,9.12334442138671875,
73740000,7.9257659912109375,
73860000,6.87957000732421875,
73980000,7.9380950927734375,
74100000,6.83001708984375,
74220000,6.75489044189453125,
74340000,6.92839813232421875,
74460000,7.37220001220703125,
74580000,7.1826629638671875,
74700000,6.45941925048828125,
74820000,6.324493408203125,
74940000,7.05078887939453125,
75060000,7.11061859130859375,
75180000,6.5696258544921875,
75300000,7.1997528076171875,
75420000,7.0272674560546875,
75540000,6.09206390380859375,
75660000,6.951080322265625,
75780000,6.62506103515625,
75900000,6.8015289306640625,
76020000,7.04155731201171875,
76140000,6.96276092529296875,
76260000,7.2596435546875,
76380000,7.5491180419921875,
76500000,6.66309356689453125,
76620000,7.144256591796875,
76740000,6.82082366943359375,
76860000,7.2743072509765625,
76980000,6.60947418212890625,
77100000,7.2666015625,
77220000,7.15911865234375,
77340000,6.6613922119140625,
77460000,6.96137237548828125,
77580000,7.62883758544921875,
77700000,7.27268218994140625,
77820000,7.8050994873046875,
77940000,7.5355682373046875,
78060000,7.4867095947265625,
78180000,7.30190277099609375,
78300000,7.29364013671875,
78420000,7.37210845947265625,
78540000,7.74048614501953125,
78660000,6.77902984619140625,
78780000,6.964935302734375,
78900000,7.4638824462890625,
79020000,7.1411895751953125,
79140000,7.67754364013671875,
79260000,7.1611785888671875,
79380000,7.17230987548828125,
79500000,7.81389617919921875,
79620000,8.2083892822265625,
79740000,6.52115631103515625,
79860000,7.09942626953125,
79980000,7.6289215087890625,
80100000,7.09874725341796875,
80220000,7.0852813720703125,
80340000,7.0334625244140625,
80460000,6.89978790283203125,
80580000,6.84807586669921875,
80700000,7.0187835693359375,
80820000,7.720977783203125,
80940000,8.1788482666015625,
81060000,6.57161712646484375,
81180000,7.53692626953125,
81300000,7.35318756103515625,
81420000,6.45795440673828125,
81540000,7.0952301025390625,
81660000,6.75328826904296875,
81780000,7.213531494140625,
81900000,7.70433807373046875,
82020000,6.91403961181640625,
82140000,7.31616973876953125,
82260000,6.25693511962890625,
82380000,6.6888885498046875,
82500000,7.66762542724609375,
82620000,6.39904022216796875,
82740000,7.555145263671875,
82860000,6.94045257568359375,
82980000,6.9035186767578125,
83100000,6.9203033447265625,
83220000,6.6840057373046875,
83340000,6.6904754638671875,
83460000,7.26885986328125,
83580000,6.6143951416015625,
83700000,6.712615966796875,
83820000,6.96062469482421875,
83940000,6.83780670166015625,
84060000,6.881500244140625,
84180000,6.71814727783203125,
84300000,6.429779052734375,
84420000,6.115386962890625,
84540000,7.0456085205078125,
84660000,6.80190277099609375,
84780000,7.1937713623046875,
84900000,6.7364349365234375,
85020000,6.6735992431640625,
85140000,7.44785308837890625,
85260000,6.63141632080078125,
85380000,6.77236175537109375,
85500000,7.3123321533203125,
85620000,6.46358489990234375,
85740000,6.72833251953125,
85860000,6.68927001953125,
85980000,6.41625213623046875,
86100000,6.606781005859375,
86220000,6.00335693359375,
86340000,6.76959991455078125,
86460000,6.672760009765625,
86580000,6.3844146728515625,
86700000,6.31244659423828125,
86820000,6.84477996826171875,
86940000,6.3586273193359375,
87060000,6.51924896240234375,
87180000,6.08705902099609375,
87300000,6.54636383056640625,
87420000,6.87935638427734375,
87540000,6.821380615234375,
87660000,6.40555572509765625,
87780000,6.56066131591796875,
87900000,6.10205078125,
88020000,6.39048004150390625,
88140000,6.53623199462890625,
88260000,6.254852294921875,
88380000,6.42340850830078125,
88500000,6.09174346923828125,
88620000,6.49359130859375,
88740000,5.92446136474609375,
88860000,6.7417449951171875,
88980000,6.4027252197265625,
89100000,6.33411407470703125,
89220000,5.75992584228515625,
89340000,7.12415313720703125,
89460000,6.902679443359375,
89580000,6.40767669677734375,
89700000,6.4134063720703125,
89820000,6.47939300537109375,
89940000,6.03519439697265625,
90060000,6.8920440673828125,
90180000,7.04560089111328125,
90300000,6.68480682373046875,
90420000,6.68790435791015625,
90540000,6.339263916015625,
90660000,7.57318878173828125,
90780000,6.82794189453125,
90900000,6.0943603515625,
91020000,6.9022674560546875,
91140000,6.52080535888671875,
91260000,6.6676483154296875,
91380000,6.63571929931640625,
91500000,6.5484771728515625,
91620000,6.52386474609375,
91740000,6.78180694580078125,
91860000,6.71782684326171875,
91980000,7.97022247314453125,
92100000,7.1131134033203125,
92220000,6.34514617919921875,
92340000,8.2403106689453125,
92460000,6.48108673095703125,
92580000,6.06085968017578125,
92700000,6.50952911376953125,
92820000,6.3114166259765625,
92940000,6.5375823974609375,
93060000,7.0360107421875,
93180000,6.73334503173828125,
93300000,7.71656036376953125,
93420000,7.61360931396484375,
93540000,6.84328460693359375,
93660000,8.35793304443359375,
93780000,7.7923736572265625,
93900000,6.51651763916015625,
94020000,7.3867950439453125,
94140000,6.55315399169921875,
94260000,6.37737274169921875,
94380000,7.8465423583984375,
94500000,6.6864166259765625,
94620000,8.1454010009765625,
94740000,8.1332855224609375,
94860000,7.15973663330078125,
94980000,8.0633544921875,
95100000,6.02474212646484375,
95220000,7.77889251708984375,
95340000,7.35749053955078125,
95460000,7.19094085693359375,
95580000,6.95395660400390625,
95700000,7.3698272705078125,
95820000,7.082366943359375,
95940000,8.237640380859375,
96060000,7.11655426025390625,
96180000,7.274688720703125,
96300000,8.60013580322265625,
96420000,7.1815948486328125,
96540000,7.53359222412109375,
96660000,7.25217437744140625,
96780000,6.69196319580078125,
96900000,6.907623291015625,
97020000,7.04151153564453125,
97140000,6.6671295166015625,
97260000,8.62726593017578125,
97380000,6.8322601318359375,
97500000,6.3864898681640625,
97620000,8.97145843505859375,
97740000,5.89617156982421875,
97860000,6.7049407958984375,
97980000,7.107086181640625,
98100000,7.13407135009765625,
98220000,8.467437744140625,
98340000,7.63317108154296875,
98460000,6.4313201904296875,
98580000,7.52506256103515625,
98700000,6.62071990966796875,
98820000,6.76819610595703125,
98940000,9.1513214111328125,
99060000,6.6413726806640625,
99180000,7.08968353271484375,
99300000,7.93395233154296875,
99420000,6.59839630126953125,
99540000,6.4428253173828125,
99660000,6.3880767822265625,
99780000,6.06247711181640625,
99900000,7.4902191162109375,
100020000,6.71797943115234375,
100140000,6.23604583740234375,
100260000,8.9963531494140625,
100380000,5.37007904052734375,
100500000,7.710235595703125,
100620000,7.573486328125,
100740000,6.38262939453125,
100860000,6.077392578125,
100980000,6.62374114990234375,
101100000,5.88543701171875,
101220000,7.48248291015625,
101340000,7.1389312744140625,
101460000,6.556488037109375,
101580000,8.08077239990234375,
101700000,6.1042327880859375,
101820000,6.77374267578125,
101940000,7.1713104248046875,
102060000,6.27213287353515625,
102180000,6.14514923095703125,
102300000,6.40006256103515625,
102420000,6.28887939453125,
102540000,6.25307464599609375,
102660000,6.2569122314453125,
102780000,6.83806610107421875,
102900000,8.35943603515625,
103020000,6.2703399658203125,
103140000,6.61049652099609375,
103260000,7.4088897705078125,
103380000,5.9206085205078125,
103500000,7.4354400634765625,
103620000,6.96103668212890625,
103740000,6.71262359619140625,
103860000,5.7233123779296875,
103980000,5.8860626220703125,
104100000,6.587249755859375,
104220000,6.92401885986328125,
104340000,5.7313079833984375,
104460000,8.00504302978515625,
104580000,7.41165924072265625,
104700000,5.81915283203125,
104820000,6.74057769775390625,
104940000,6.23072052001953125,
105060000,6.71142578125,
105180000,6.90518951416015625,
105300000,5.861114501953125,
105420000,6.9752655029296875,
105540000,7.74654388427734375,
105660000,6.31797027587890625,
105780000,7.0835113525390625,
105900000,6.78768157958984375,
106020000,6.56060791015625,
106140000,7.61257171630859375,
106260000,7.54431915283203125,
106380000,7.49741363525390625,
106500000,6.1914215087890625,
106620000,5.647247314453125,
106740000,6.479278564453125,
106860000,7.11159515380859375,
106980000,6.20359039306640625,
107100000,7.25531768798828125,
107220000,6.95603179931640625,
107340000,6.8543853759765625,
107460000,7.07468414306640625,
107580000,6.43753814697265625,
107700000,6.56291961669921875,
107820000,6.25472259521484375,
107940000,7.15055084228515625,
108060000,6.592254638671875,
108180000,6.057403564453125,
108300000,6.37786865234375,
108420000,7.22698211669921875,
108540000,7.19734954833984375,
108660000,6.42281341552734375,
108780000,6.82009124755859375,
108900000,6.6228790283203125,
109020000,7.20264434814453125,
109140000,6.9639739990234375,
109260000,6.62633514404296875,
109380000,6.25547027587890625,
109500000,6.68225860595703125,
109620000,6.51982879638671875,
109740000,7.0939788818359375,
109860000,6.13315582275390625,
109980000,6.1223907470703125,
110100000,7.74846649169921875,
110220000,6.89306640625,
110340000,6.5258941650390625,
110460000,7.3276519775390625,
110580000,6.6615753173828125,
110700000,6.7773590087890625,
110820000,6.278472900390625,
110940000,6.5907745361328125,
111060000,6.66912078857421875,
111180000,6.5965118408203125,
111300000,6.62073516845703125,
111420000,7.79084014892578125,
111540000,6.16411590576171875,
111660000,6.81601715087890625,
111780000,7.62087249755859375,
111900000,6.55472564697265625,
112020000,6.0582275390625,
112140000,7.32428741455078125,
112260000,6.016357421875,
112380000,6.94355010986328125,
112500000,6.929229736328125,
112620000,6.387054443359375,
112740000,7.27874755859375,
112860000,6.5774688720703125,
112980000,6.4395751953125,
113100000,7.61589813232421875,
113220000,6.48061370849609375,
113340000,6.64886474609375,
113460000,6.69150543212890625,
113580000,5.8703460693359375,
113700000,6.36296844482421875,
113820000,5.22667694091796875,
113940000,5.91278076171875,
114060000,6.779876708984375,
114180000,6.2244873046875,
114300000,6.57256317138671875,
114420000,7.24013519287109375,
114540000,6.6478118896484375,
114660000,6.72509002685546875,
114780000,6.4815521240234375,
114900000,5.66294097900390625,
115020000,6.50103759765625,
115140000,6.371856689453125,
115260000,6.057586669921875,
115380000,6.446380615234375,
115500000,6.3436431884765625,
115620000,6.51927947998046875,
115740000,7.302734375,
115860000,6.26253509521484375,
115980000,6.30533599853515625,
116100000,6.4786376953125,
116220000,5.87213897705078125,
116340000,6.101959228515625,
116460000,5.94261932373046875,
116580000,6.362213134765625,
116700000,7.0614166259765625,
116820000,6.17258453369140625,
116940000,6.51915740966796875,
117060000,6.9554595947265625,
117180000,5.60375213623046875,
117300000,6.9892120361328125,
117420000,6.6804962158203125,
117540000,5.91281890869140625,
117660000,5.91259002685546875,
117780000,6.3606109619140625,
117900000,5.832916259765625,
118020000,6.09796142578125,
118140000,6.144561767578125,
118260000,6.899139404296875,
118380000,6.5931243896484375,
118500000,6.637603759765625,
118620000,7.03255462646484375,
118740000,6.67372894287109375,
118860000,5.86255645751953125,
118980000,6.12438201904296875,
119100000,5.91362762451171875,
119220000,5.86559295654296875,
119340000,6.04164886474609375,
119460000,6.42700958251953125,
119580000,6.0168304443359375,
119700000,6.44795989990234375,
119820000,6.8395538330078125,
119940000,20.64043426513671875,
120060000,14.46480560302734375,
120180000,6.4950103759765625,
120300000,7.49378204345703125,
120420000,7.11590576171875,
120540000,5.87166595458984375,
120660000,6.15235137939453125,
120780000,6.00823974609375,
120900000,6.863189697265625,
121020000,6.141510009765625,
121140000,6.54132843017578125,
121260000,8.54137420654296875,
121380000,7.20449066162109375,
121500000,7.341644287109375,
121620000,8.232147216796875,
121740000,6.370269775390625,
121860000,7.212371826171875,
121980000,6.64028167724609375,
122100000,6.542327880859375,
122220000,6.79424285888671875,
122340000,6.740447998046875,
122460000,6.0357818603515625,
122580000,7.8087310791015625,
122700000,7.186187744140625,
122820000,6.5474700927734375,
122940000,8.50927734375,
123060000,6.42418670654296875,
123180000,6.5448455810546875,
123300000,7.3503265380859375,
123420000,6.63201141357421875,
123540000,6.46041107177734375,
123660000,6.41835784912109375,
123780000,6.72989654541015625,
123900000,7.9672393798828125,
124020000,6.58515167236328125,
124140000,6.91982269287109375,
124260000,8.21514892578125,
124380000,6.52516937255859375,
124500000,6.893096923828125,
124620000,8.17887115478515625,
124740000,6.5101318359375,
124860000,6.378814697265625,
124980000,6.64971160888671875,
125100000,7.31955718994140625,
125220000,6.60015106201171875,
125340000,6.41541290283203125,
125460000,7.0753326416015625,
125580000,7.74448394775390625,
125700000,6.0804595947265625,
125820000,7.1580047607421875,
125940000,8.15631103515625,
126060000,6.88291168212890625,
126180000,6.701446533203125,
126300000,6.51869964599609375,
126420000,6.0740509033203125,
126540000,6.1148223876953125,
126660000,6.40613555908203125,
126780000,6.87131500244140625,
126900000,7.79991912841796875,
127020000,6.68775177001953125,
127140000,7.0218963623046875,
127260000,7.6024169921875,
127380000,6.23675537109375,
127500000,7.7559814453125,
127620000,6.78386688232421875,
127740000,6.38869476318359375,
127860000,6.50434112548828125,
127980000,5.70757293701171875,
128100000,5.94536590576171875,
128220000,6.9022674560546875,
128340000,6.06407928466796875,
128460000,6.73790740966796875,
128580000,7.1703033447265625,
128700000,6.1046600341796875,
128820000,7.5102691650390625,
128940000,6.29804229736328125,
129060000,6.42801666259765625,
129180000,6.473876953125,
129300000,5.98281097412109375,
129420000,5.499267578125,
129540000,5.78020477294921875,
129660000,5.629608154296875,
129780000,7.01337432861328125,
129900000,6.09970855712890625,
130020000,10.3650665283203125,
130140000,19.86127471923828125,
130260000,10.94257354736328125,
130380000,6.663116455078125,
130500000,6.64025115966796875,
130620000,6.1488037109375,
130740000,5.648101806640625,
130860000,5.85512542724609375,
130980000,5.77632904052734375,
131100000,6.2623443603515625,
131220000,6.01593780517578125,
131340000,5.57352447509765625,
131460000,6.65137481689453125,
131580000,6.2604827880859375,
131700000,6.06705474853515625,
131820000,7.13095855712890625,
131940000,6.1408233642578125,
132060000,5.5669097900390625,
132180000,6.00637054443359375,
132300000,5.78119659423828125,
132420000,5.50384521484375,
132540000,5.358917236328125,
132660000,5.318756103515625,
132780000,6.85030364990234375,
132900000,5.9553375244140625,
133020000,5.94622802734375,
133140000,6.86830902099609375,
133260000,5.772796630859375,
133380000,6.11614990234375,
133500000,6.01390838623046875,
133620000,5.39253997802734375,
133740000,5.57410430908203125,
133860000,4.9661407470703125,
133980000,5.38873291015625,
134100000,6.2371673583984375,
134220000,5.88694000244140625,
134340000,5.7559814453125,
134460000,7.1891021728515625,
134580000,5.22531890869140625,
134700000,6.23334503173828125,
134820000,5.88573455810546875,
134940000,5.655181884765625,
135060000,5.71955108642578125,
135180000,5.95728302001953125,
135300000,5.45801544189453125,
135420000,6.18072509765625,
135540000,5.59796905517578125,
135660000,5.86678314208984375,
135780000,6.49420928955078125,
135900000,5.5644378662109375,
136020000,6.76976776123046875,
136140000,5.9578094482421875,
136260000,4.99578857421875,
136380000,5.6229705810546875,
136500000,6.1014251708984375,
136620000,6.18780517578125,
136740000,6.3154296875,
136860000,6.73461151123046875,
136980000,5.542572021484375,
137100000,7.10074615478515625,
137220000,5.54876708984375,
137340000,5.82407379150390625,
137460000,7.09423065185546875,
137580000,5.8199615478515625,
137700000,6.10931396484375,
137820000,6.13226318359375,
137940000,6.22322845458984375,
138060000,6.72936248779296875,
138180000,5.85491943359375,
138300000,6.64398956298828125,
138420000,6.65796661376953125,
138540000,5.1843719482421875,
138660000,6.8336181640625,
138780000,7.06565093994140625,
138900000,5.29262542724609375,
139020000,6.7567901611328125,
139140000,5.90129852294921875,
139260000,6.398651123046875,
139380000,5.78481292724609375,
139500000,6.1060943603515625,
139620000,6.896087646484375,
139740000,7.423736572265625,
139860000,6.867828369140625,
139980000,7.2237396240234375,
140100000,6.748687744140625,
140220000,5.98650360107421875,
140340000,6.9546661376953125,
140460000,5.81801605224609375,
140580000,5.95563507080078125,
140700000,6.2330780029296875,
140820000,5.582550048828125,
140940000,6.3328704833984375,
141060000,6.3747100830078125,
141180000,6.047393798828125,
141300000,7.18796539306640625,
141420000,7.174224853515625,
141540000,6.6448211669921875,
141660000,7.93683624267578125,
141780000,6.21979522705078125,
141900000,6.0390777587890625,
142020000,6.6184539794921875,
142140000,6.4123077392578125,
142260000,6.49108123779296875,
142380000,6.4835357666015625,
142500000,6.286651611328125,
142620000,6.8586273193359375,
142740000,6.81279754638671875,
142860000,5.65946197509765625,
142980000,8.14608001708984375,
143100000,6.95911407470703125,
143220000,5.98508453369140625,
143340000,6.39478302001953125,
143460000,6.4660186767578125,
143580000,5.86454010009765625,
143700000,6.12024688720703125,
143820000,5.634002685546875,
143940000,6.89374542236328125,
144060000,6.12119293212890625,
144180000,5.7327728271484375,
144300000,7.35347747802734375,
144420000,7.0338134765625,
144540000,5.67337799072265625,
144660000,7.92706298828125,
144780000,6.36061859130859375,
144900000,6.20110321044921875,
145020000,5.6906280517578125,
145140000,6.3376007080078125,
145260000,6.18476104736328125,
145380000,6.0473785400390625,
145500000,5.10833740234375,
145620000,7.5647735595703125,
145740000,6.07730865478515625,
145860000,6.37834930419921875,
145980000,7.454620361328125,
146100000,5.34423828125,
146220000,5.8695526123046875,
146340000,6.3350067138671875,
146460000,5.3900604248046875,
146580000,5.6864776611328125,
146700000,5.87760162353515625,
146820000,6.365264892578125,
146940000,7.2423858642578125,
147060000,5.94496917724609375,
147180000,6.0882720947265625,
147300000,8.0364837646484375,
147420000,5.094696044921875,
147540000,6.18131256103515625,
147660000,6.2637481689453125,
147780000,5.1305694580078125,
147900000,4.96829986572265625,
148020000,5.24271392822265625,
148140000,5.796173095703125,
148260000,6.6173858642578125,
148380000,5.415802001953125,
148500000,6.04262542724609375,
148620000,7.7559814453125,
148740000,5.26435089111328125,
148860000,6.52652740478515625,
148980000,6.65335845947265625,
149100000,4.9747161865234375,
