sep=,
Type,FSVA3013,
Version,1.40,
Date,31.Jan 2022,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,514980000.000000,Hz
Freq Offset,0.000000,Hz
Start,30060000.000000,Hz
Stop,999900000.000000,Hz
Span,969840000.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,120000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,8083,
30060000,21.449737548828125,
30180000,18.9208526611328125,
30300000,27.16503143310546875,
30420000,21.73126220703125,
30540000,18.59525299072265625,
30660000,24.451568603515625,
30780000,23.788055419921875,
30900000,21.02321624755859375,
31020000,26.24304962158203125,
31140000,26.9999542236328125,
31260000,20.26375579833984375,
31380000,20.4504547119140625,
31500000,24.66243743896484375,
31620000,21.3594970703125,
31740000,20.7915496826171875,
31860000,23.7916717529296875,
31980000,23.88028717041015625,
32100000,19.8353118896484375,
32220000,19.938873291015625,
32340000,21.31565093994140625,
32460000,19.10417938232421875,
32580000,19.2273406982421875,
32700000,22.3614044189453125,
32820000,18.9278106689453125,
32940000,16.82266998291015625,
33060000,20.16204071044921875,
33180000,18.42697906494140625,
33300000,15.90522003173828125,
33420000,17.49663543701171875,
33540000,17.48150634765625,
33660000,15.868255615234375,
33780000,16.05522918701171875,
33900000,17.2395172119140625,
34020000,15.74671173095703125,
34140000,16.54759979248046875,
34260000,16.95693206787109375,
34380000,15.99245452880859375,
34500000,15.10434722900390625,
34620000,16.5769500732421875,
34740000,15.84064483642578125,
34860000,16.139862060546875,
34980000,15.19292449951171875,
35100000,15.654388427734375,
35220000,14.7892303466796875,
35340000,15.33048248291015625,
35460000,16.04949951171875,
35580000,14.84694671630859375,
35700000,15.58838653564453125,
35820000,15.33206939697265625,
35940000,16.012298583984375,
36060000,15.08707427978515625,
36180000,15.58544921875,
36300000,15.93768310546875,
36420000,14.76743316650390625,
36540000,15.382537841796875,
36660000,16.80764007568359375,
36780000,17.6104278564453125,
36900000,17.52584075927734375,
37020000,15.8960113525390625,
37140000,16.4704132080078125,
37260000,15.87743377685546875,
37380000,16.036956787109375,
37500000,16.4970703125,
37620000,16.40485382080078125,
37740000,16.62108612060546875,
37860000,16.34883880615234375,
37980000,16.1554412841796875,
38100000,16.06684112548828125,
38220000,16.5159759521484375,
38340000,17.1035308837890625,
38460000,16.92717742919921875,
38580000,17.40357208251953125,
38700000,17.41890716552734375,
38820000,16.94007110595703125,
38940000,16.19329071044921875,
39060000,17.4387054443359375,
39180000,17.0512237548828125,
39300000,17.08327484130859375,
39420000,18.0119476318359375,
39540000,17.60265350341796875,
39660000,17.62871551513671875,
39780000,17.5421295166015625,
39900000,17.795166015625,
40020000,17.67740631103515625,
40140000,17.30518341064453125,
40260000,17.7732086181640625,
40380000,18.37483978271484375,
40500000,18.0872039794921875,
40620000,18.235198974609375,
40740000,18.2869415283203125,
40860000,18.10308074951171875,
40980000,18.7819671630859375,
41100000,19.08275604248046875,
41220000,18.37873077392578125,
41340000,17.8870086669921875,
41460000,18.12300872802734375,
41580000,17.46710968017578125,
41700000,18.78363037109375,
41820000,18.311065673828125,
41940000,17.94850921630859375,
42060000,16.7299957275390625,
42180000,16.354339599609375,
42300000,17.059600830078125,
42420000,16.865081787109375,
42540000,16.16684722900390625,
42660000,17.5760040283203125,
42780000,16.18654632568359375,
42900000,15.35298919677734375,
43020000,16.251373291015625,
43140000,16.1392822265625,
43260000,15.67028045654296875,
43380000,14.92696380615234375,
43500000,14.14852142333984375,
43620000,14.6172332763671875,
43740000,14.46269989013671875,
43860000,14.3984222412109375,
43980000,13.68441009521484375,
44100000,14.13385009765625,
44220000,14.08365631103515625,
44340000,14.117034912109375,
44460000,13.64962005615234375,
44580000,13.16689300537109375,
44700000,13.81224822998046875,
44820000,13.38990020751953125,
44940000,13.5814361572265625,
45060000,12.927490234375,
45180000,13.380828857421875,
45300000,13.1329498291015625,
45420000,13.26792144775390625,
45540000,13.72307586669921875,
45660000,12.98931884765625,
45780000,12.65670013427734375,
45900000,13.17498016357421875,
46020000,12.56520843505859375,
46140000,12.49523162841796875,
46260000,12.94134521484375,
46380000,12.58725738525390625,
46500000,12.90875244140625,
46620000,13.03108978271484375,
46740000,12.819549560546875,
46860000,12.75603485107421875,
46980000,13.20606231689453125,
47100000,12.6791229248046875,
47220000,12.76122283935546875,
47340000,12.9661712646484375,
47460000,13.45263671875,
47580000,12.73431396484375,
47700000,13.14727020263671875,
47820000,12.77301788330078125,
47940000,13.794281005859375,
48060000,13.901214599609375,
48180000,13.5098419189453125,
48300000,13.2926025390625,
48420000,14.43448638916015625,
48540000,13.5655364990234375,
48660000,13.7602996826171875,
48780000,13.2917022705078125,
48900000,13.54154205322265625,
49020000,14.445465087890625,
49140000,14.6659088134765625,
49260000,13.483123779296875,
49380000,13.2727203369140625,
49500000,13.49640655517578125,
49620000,13.57534027099609375,
49740000,13.48867034912109375,
49860000,13.51992034912109375,
49980000,13.57903289794921875,
50100000,13.62207794189453125,
50220000,13.39862823486328125,
