Type;FSVA3013;
Version;1.4;
Date;25.Mar 2023;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;514980000;Hz
Freq Offset;0;Hz
Start;30060000;Hz
Stop;999900000;Hz
Span;969840000;Hz
Ref Level;62;dBµV
Level Offset;0;dB
Rf Att;0;dB
El Att;0;dB
RBW;120000;Hz
VBW;1000000;Hz
SWT;0.674;s
Sweep Count;10;
Window;1;Frequency Sweep
Ref Position;100;%
Level Range;100;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBµV;
Trace;1;
Trace Mode;VIEW;
Detector;RMS;
Values;8083;
30060000;22.11890411;
30180000;29.05554199;
30300000;21.64691925;
30420000;21.80944061;
30540000;23.3706131;
30660000;22.06535339;
30780000;21.49969482;
30900000;26.3087616;
31020000;21.35689545;
31140000;25.33016205;
31260000;24.71708679;
31380000;22.74021149;
31500000;24.46717834;
31620000;23.90460205;
31740000;22.92350769;
31860000;25.28278351;
31980000;25.52075195;
32100000;23.12929535;
32220000;22.5056076;
32340000;25.66917419;
32460000;21.96169281;
32580000;22.07991028;
32700000;21.25070953;
32820000;21.76055145;
32940000;20.53669739;
33060000;21.19219971;
33180000;16.82056427;
33300000;16.58398438;
33420000;22.52583313;
33540000;20.78751373;
33660000;16.64514923;
33780000;20.03061676;
33900000;17.79696655;
34020000;18.38746643;
34140000;17.57884979;
34260000;23.1710968;
34380000;17.72441101;
34500000;19.05736542;
34620000;19.22181702;
34740000;19.03610992;
34860000;14.9801712;
34980000;18.76125336;
35100000;18.1247406;
35220000;16.34960175;
35340000;20.81730652;
35460000;20.79745483;
35580000;17.78145599;
35700000;14.54729462;
35820000;14.75582123;
35940000;16.10192108;
36060000;18.31078339;
36180000;18.84620667;
36300000;20.75927734;
36420000;16.41516113;
36540000;19.89319611;
36660000;20.89115906;
36780000;20.72800446;
36900000;17.28831482;
37020000;20.05300903;
37140000;21.55939484;
37260000;19.79465485;
37380000;20.52470398;
37500000;19.64189148;
37620000;20.63101196;
37740000;17.98343658;
37860000;23.25678253;
37980000;19.89369202;
38100000;19.61521149;
38220000;18.61438751;
38340000;17.91899872;
38460000;20.20158386;
38580000;17.60877228;
38700000;19.66598511;
38820000;17.49407196;
38940000;18.34983826;
39060000;20.70718384;
39180000;19.68284607;
39300000;16.89099121;
39420000;22.27850342;
39540000;21.04450989;
39660000;18.52461243;
39780000;18.06087494;
39900000;25.03666687;
40020000;22.33768463;
40140000;17.74365234;
40260000;19.79257202;
40380000;21.76733398;
40500000;20.21871948;
40620000;21.46592712;
40740000;24.17730713;
40860000;21.34591675;
40980000;21.36713409;
41100000;20.12416077;
41220000;18.58955383;
41340000;22.6300354;
41460000;21.02798462;
41580000;24.75902557;
41700000;21.93048096;
41820000;20.8713913;
41940000;24.27591705;
42060000;24.59410095;
42180000;27.08872223;
42300000;25.878479;
42420000;22.18391418;
42540000;21.67854309;
42660000;22.99551392;
42780000;22.60296631;
42900000;22.89105988;
43020000;21.89624786;
43140000;21.08862305;
43260000;21.965271;
43380000;19.80684662;
43500000;18.47864532;
43620000;20.27211761;
43740000;21.69828033;
43860000;22.4745636;
43980000;19.36432648;
44100000;22.24097443;
44220000;22.13630676;
44340000;20.25235748;
44460000;22.25012207;
44580000;21.57861328;
44700000;20.79228973;
44820000;20.64553833;
44940000;19.59812164;
45060000;20.1770401;
45180000;23.86128998;
45300000;17.10398102;
45420000;24.78210449;
45540000;22.73742676;
45660000;17.74158478;
45780000;18.80102539;
45900000;18.85500336;
46020000;19.7882843;
46140000;20.98348236;
46260000;20.51593781;
46380000;20.54168701;
46500000;22.27680206;
46620000;22.82196045;
46740000;19.36055756;
46860000;20.47148132;
46980000;18.03040314;
47100000;16.87064362;
47220000;19.73773193;
47340000;19.23604584;
47460000;18.94413757;
47580000;18.47959137;
47700000;19.74311829;
47820000;19.32200623;
47940000;21.07743073;
48060000;25.31026459;
48180000;21.93057251;
48300000;24.65996552;
48420000;22.8296051;
48540000;18.72783661;
48660000;20.90232849;
48780000;21.60326385;
48900000;21.02466583;
49020000;17.59073639;
49140000;18.54183197;
49260000;20.79445648;
49380000;20.22622681;
49500000;19.27722168;
49620000;19.15672302;
49740000;20.67132568;
49860000;19.37529755;
49980000;19.28538513;
50100000;21.31038666;
50220000;23.05583954;
50340000;20.64497375;
50460000;25.21954346;
50580000;22.96400452;
50700000;18.69946289;
50820000;18.74149323;
50940000;17.12643433;
51060000;18.7763443;
51180000;15.46939087;
51300000;16.31929779;
51420000;18.79685974;
51540000;19.97006226;
51660000;17.95404816;
51780000;21.16201019;
51900000;18.5189209;
52020000;17.6569519;
52140000;18.60140991;
52260000;18.36814117;
52380000;16.29788208;
52500000;18.62343597;
52620000;21.03662872;
52740000;17.24989319;
52860000;17.62527466;
52980000;20.24861145;
53100000;19.94618225;
53220000;19.8141098;
53340000;18.80581665;
53460000;22.19184875;
53580000;19.21833038;
53700000;17.63227844;
53820000;23.5818634;
53940000;20.87685394;
54060000;19.98602295;
54180000;21.0931778;
54300000;21.38747406;
54420000;18.00096893;
54540000;14.61994934;
54660000;20.44667053;
54780000;17.20089722;
54900000;12.54814911;
55020000;18.84436035;
55140000;15.92095947;
55260000;17.911026;
55380000;17.02342987;
55500000;15.38405609;
55620000;12.94634247;
55740000;15.20967102;
55860000;18.13894653;
55980000;16.63719177;
56100000;15.09658051;
56220000;17.37613678;
56340000;14.21886444;
56460000;12.9553299;
56580000;15.42153931;
56700000;16.2015686;
56820000;16.24041748;
56940000;13.5191803;
57060000;15.00710297;
57180000;14.93894958;
57300000;13.73445129;
57420000;14.92001343;
57540000;14.7779541;
57660000;11.93948364;
57780000;14.41790009;
57900000;16.62093353;
58020000;16.0979538;
58140000;17.47826385;
58260000;15.03028107;
58380000;15.37371826;
